time,sp,pv,mv
134.0,1.0,1.0489005396847908,0.9510556955652719
134.5,1.0,1.0481466751839337,0.9488709602726538
135.0,1.0,1.0473258346823655,0.9468689486131528
135.5,1.0,1.0464461583879914,0.9450392333629574
136.0,1.0,1.04551526225998,0.9433717666205286
136.5,1.0,1.0445402564327364,0.9418568847637914
137.0,1.0,1.043527764097766,0.9404853113032008
137.5,1.0,1.0424839408175155,0.9392481576454733
138.0,1.0,1.0414144942460675,0.9381369217831657
138.5,1.0,1.040324704232339,0.9371434849256398
139.0,1.0,1.0392194432821813,0.9362601060872897
139.5,1.0,1.038103197356523,0.9354794146492258
140.0,1.0,1.0369800862157144,0.9347944009109063
140.5,1.0,1.03585388327008,0.9341984060299077
141.0,1.0,1.0347280348981591,0.9336851114529778
141.5,1.0,1.0336056791955672,0.933248527941594
142.0,1.0,1.0324896641188313,0.9328829842952854
142.5,1.0,1.0313825649899349,0.9325831158759802
143.0,1.0,1.0302867013286674,0.9323438530365745
143.5,1.0,1.0292041529811993,0.9321604095568542
144.0,1.0,1.028136775549136,0.9320282711897524
144.5,1.0,1.0270862151257623,0.9319431843586301
145.0,1.0,1.0260539223485865,0.931901145041546
145.5,1.0,1.025041165779619,0.9318983878737054
146.0,1.0,1.0240490446270847,0.931931375494472
146.5,1.0,1.023078500824469,0.9319967881604597
147.0,1.0,1.0221303304849327,0.9320915136413284
147.5,1.0,1.0212051947512062,0.9322126374099671
148.0,1.0,1.0203036300615274,0.9323574331337791
148.5,1.0,1.0194260578525236,0.9325233534715799
149.0,1.0,1.0185727937201294,0.9327080211786108
149.5,1.0,1.01774405605971,0.932909220520383
150.0,1.0,1.0169399742065073,0.9331248889944807
150.5,1.0,1.0161605960973596,0.9333531093580933
151.0,1.0,1.0154058954743488,0.9335921019578983
151.5,1.0,1.014675778650628,0.933840217358003
152.0,1.0,1.0139700908582334,0.9340959292609657
152.5,1.0,1.0132886221971922,0.9343578277163304
153.0,1.0,1.012631113204724,0.934624612610633
153.5,1.0,1.0119972600627882,0.9348950874324374
154.0,1.0,1.011386719461663,0.9351681533056514
154.5,1.0,1.0107991131366754,0.935442803284133
155.0,1.0,1.0102340320946066,0.9357181169004114
155.5,1.0,1.0096910405457251,0.9359932549612304
156.0,1.0,1.0091696795568077,0.9362674545825277
156.5,1.0,1.00866947043994,0.9365400244564227
157.0,1.0,1.008189917891308,0.9368103403427639
157.5,1.0,1.0077305128936354,0.9370778407778061
158.0,1.0,1.00729073539536,0.9373420229926219
158.5,1.0,1.0068700567791102,0.9376024390339117
159.0,1.0,1.006467942131499,0.9378586920799545
159.5,1.0,1.0060838523257427,0.9381104329445358
160.0,1.0,1.005717245928105,0.9383573567617967
160.5,1.0,1.005367580938671,0.9385991998450636
161.0,1.0,1.0050343163764865,0.9388357367128563
161.5,1.0,1.0047169137186218,0.939066777275395
162.0,1.0,1.0044148382022857,0.9392921641750906
162.5,1.0,1.0041275599986654,0.9395117702746363
163.0,1.0,1.0038545552667604,0.9397254962864884
163.5,1.0,1.0035953070950618,0.9399332685376729
164.0,1.0,1.003349306338548,0.9401350368640287
164.5,1.0,1.0031160523580762,0.9403307726281498
165.0,1.0,1.0028950536689034,0.940520466855472
165.5,1.0,1.0026858285047,0.9407041284830991
166.0,1.0,1.002487905303102,0.9408817827161504
166.5,1.0,1.0023008231185113,0.9410534694865604
167.0,1.0,1.00212413196755,0.9412192420094431
167.5,1.0,1.0019573931122743,0.9413791654322916
168.0,1.0,1.0018001792859703,0.9415333155724478
168.5,1.0,1.0016520748660802,0.941681777738443
169.0,1.0,1.0015126759985444,0.9418246456309671
169.5,1.0,1.0013815906775998,0.9419620203193845
170.0,1.0,1.0012584387848305,0.9420940092898656
170.5,1.0,1.0011428520910435,0.9422207255613599
171.0,1.0,1.0010344742243218,0.9423422868657823
171.5,1.0,1.0009329606074018,0.9424588148889324
172.0,1.0,1.000837978367324,0.9425704345688075
172.5,1.0,1.0007492062201169,0.9426772734481094
173.0,1.0,1.0006663343330982,0.9427794610778829
173.5,1.0,1.0005890641672033,0.9428771284693509
174.0,1.0,1.0005171083015927,0.9429704075911467
174.5,1.0,1.0004501902426375,0.9430594309092645
175.0,1.0,1.0003880442192319,0.943144330967165
175.5,1.0,1.000330414966251,0.9432252400036066
176.0,1.0,1.0002770574978357,0.9433022896058638
176.5,1.0,1.0002277368720651,0.943375610396127
177.0,1.0,1.0001822279484638,0.9434453317489672
177.5,1.0,1.000140315139674,0.9435115815378607
178.0,1.0,1.0001017921585258,0.9435744859088656
178.5,1.0,1.0000664617616348,0.9436341690796354
179.0,1.0,1.0000341354905684,0.9436907531620542
179.5,1.0,1.0000046334115325,0.9437443580068554
180.0,1.0,0.9999777838544486,0.9437951010686805
180.5,1.0,0.9999534231522158,0.9438430972901135
181.0,1.0,0.9999313953808785,0.9438884590033038
181.5,1.0,0.9999115521013535,0.9439312958478657
182.0,1.0,0.9998937521033068,0.9439717147038187
182.5,1.0,0.9998778611517107,0.9440098196383977
183.0,1.0,0.9998637517365568,0.9440457118656305
183.5,1.0,0.9998513028261473,0.9440794897176443
184.0,1.0,0.9998403996243405,0.9441112486267221
184.5,1.0,0.9998309333320803,0.9441410811171886
185.0,1.0,0.999822800913497,0.9441690768062598
185.5,1.0,0.9998159048668286,0.9441953224130457
186.0,1.0,0.9998101530003767,0.9442199017749423
186.5,1.0,0.9998054582136736,0.9442428958706985
187.0,1.0,0.9998017382840126,0.9442643828494927
187.5,1.0,0.9997989156584581,0.9442844380653885
188.0,1.0,0.9997969172514307,0.9443031341165916
188.5,1.0,0.9997956742479364,0.9443205408889583
189.0,1.0,0.9997951219124865,0.9443367256032524
189.5,1.0,0.9997951994037355,0.9443517528656733
190.0,1.0,0.9997958495948437,0.9443656847212222
190.5,1.0,0.9997970188995575,0.9443785807094935
191.0,1.0,0.9997986571039823,0.9443904979225192
191.5,1.0,0.9998007172040086,0.9444014910643127
192.0,1.0,0.9998031552483435,0.944411612511794
192.5,1.0,0.999805930187082,0.9444209123767952
193.0,1.0,0.9998090037257493,0.9444294385688768
193.5,1.0,0.9998123401847313,0.9444372368587006
194.0,1.0,0.9998159063640039,0.9444443509417311
194.5,1.0,0.9998196714130667,0.9444508225020557
195.0,1.0,0.9998236067059783,0.944456691276132
195.5,1.0,0.9998276857213848,0.9444619951162866
196.0,1.0,0.9998318839274328,0.9444667700538121
196.5,1.0,0.9998361786714483,0.944471050361515
197.0,1.0,0.9998405490742645,0.9444748686155922
197.5,1.0,0.9998449759290782,0.9444782557567163
198.0,1.0,0.9998494416047107,0.9444812411502339
198.5,1.0,0.9998539299531498,0.9444838526453815
199.0,1.0,0.9998584262212472,0.9444861166334436
199.5,1.0,0.9998629169664468,0.9444880581047829
200.0,1.0,0.9998673899764167,0.9444897007046814
200.5,1.0,0.9998718341924615,0.9444910667879467
201.0,1.0,0.9998762396365888,0.944492177472233
201.5,1.0,0.9998805973421061,0.9444930526900491
202.0,1.0,0.9998848992876266,0.9444937112394213
202.5,1.0,0.9998891383343619,0.944494170833189
203.0,1.0,0.9998933081665825,0.944494448146919
203.5,1.0,0.9998974032351278,0.9444945588654257
204.0,1.0,0.9999014187038506,0.9444945177278935
204.5,1.0,0.9999053503988828,0.9444943385715976
205.0,1.0,0.9999091947606096,0.9444940343742285
205.5,1.0,0.9999129487982449,0.9444936172948244
206.0,1.0,0.9999166100469011,0.9444930987133234
206.5,1.0,0.9999201765270491,0.9444924892687466
207.0,1.0,0.9999236467062668,0.9444917988960283
207.5,1.0,0.999927019463179,0.9444910368615124
208.0,1.0,0.9999302940534918,0.9444902117971328
208.5,1.0,0.9999334700780282,0.9444893317333022
209.0,1.0,0.9999365474526758,0.944488404130531
209.5,1.0,0.9999395263801568,0.9444874359098034
210.0,1.0,0.9999424073235378,0.9444864334817349
210.5,1.0,0.9999451909813958,0.9444854027745413
211.0,1.0,0.9999478782645614,0.944484349260845
211.5,1.0,0.999950470274363,0.9444832779833495
212.0,1.0,0.9999529682822966,0.9444821935794098
212.5,1.0,0.9999553737110517,0.9444811003045317
213.0,1.0,0.9999576881168232,0.9444800020548284
213.5,1.0,0.9999599131728437,0.9444789023884641
214.0,1.0,0.9999620506540727,0.9444778045461178
214.5,1.0,0.9999641024229807,0.9444767114704967
215.0,1.0,0.9999660704163705,0.9444756258249293
215.5,1.0,0.9999679566331788,0.9444745500110698
216.0,1.0,0.9999697631232038,0.9444734861857437
216.5,1.0,0.9999714919767078,0.944472436276964
217.0,1.0,0.9999731453148442,0.9444714019991475
217.5,1.0,0.9999747252808625,0.9444703848675622
218.0,1.0,0.9999762340320454,0.9444693862120317
218.5,1.0,0.999977673732334,0.9444684071899263
219.0,1.0,0.9999790465456015,0.9444674487984698
219.5,1.0,0.9999803546295339,0.9444665118863858
220.0,1.0,0.9999816001300821,0.9444655971649139
220.5,1.0,0.9999827851764473,0.9444647052182178
221.0,1.0,0.9999839118765684,0.9444638365132142
221.5,1.0,0.9999849823130756,0.9444629914088447
222.0,1.0,0.9999859985396828,0.944462170164816
222.5,1.0,0.9999869625779867,0.9444613729498309
223.0,1.0,0.9999878764146467,0.9444605998493334
223.5,1.0,0.9999887419989183,0.9444598508727895
224.0,1.0,0.9999895612405149,0.9444591259605256
224.5,1.0,0.9999903360077753,0.9444584249901445
225.0,1.0,0.9999910681261138,0.9444577477825388
225.5,1.0,0.999991759376731,0.9444570941075221
226.0,1.0,0.9999924114955676,0.944456463689096
226.5,1.0,0.9999930261724796,0.9444558562103701
227.0,1.0,0.9999936050506194,0.9444552713181542
227.5,1.0,0.9999941497260042,0.9444547086272379
228.0,1.0,0.9999946617472577,0.9444541677243738
228.5,1.0,0.9999951426155085,0.9444536481719805
229.0,1.0,0.9999955937844324,0.9444531495115803
229.5,1.0,0.9999960166604255,0.9444526712669845
230.0,1.0,0.9999964126028952,0.9444522129472419
230.5,1.0,0.9999967829246575,0.944451774049362
231.0,1.0,0.9999971288924313,0.944451354060827
231.5,1.0,0.9999974517274176,0.9444509524619032
232.0,1.0,0.9999977526059555,0.9444505687277637
232.5,1.0,0.9999980326602462,0.9444502023304348
233.0,1.0,0.9999982929791362,0.9444498527405739
233.5,1.0,0.9999985346089524,0.9444495194290928
234.0,1.0,0.9999987585543822,0.9444492018686313
234.5,1.0,0.9999989657793923,0.9444488995348941
235.0,1.0,0.999999157208179,0.944448611907858
235.5,1.0,0.9999993337261459,0.9444483384728577
236.0,1.0,0.9999994961809028,0.9444480787215588
236.5,1.0,0.9999996453832809,0.9444478321528241
237.0,1.0,0.9999997821083615,0.9444475982734829
237.5,1.0,0.9999999070965117,0.9444473765990054
238.0,1.0,1.0000000210544253,0.9444471666540949
238.5,1.0,1.0000001246561656,0.9444469679731986
239.0,1.0,1.0000002185442047,0.9444467801009444
239.5,1.0,1.0000003033304603,0.944446602592511
240.0,1.0,1.0000003795973236,0.9444464350139327
240.5,1.0,1.0000004478986795,0.9444462769423476
241.0,1.0,1.0000005087609136,0.9444461279661905
241.5,1.0,1.0000005626839072,0.9444459876853379
242.0,1.0,1.0000006101420176,0.944445855711207
242.5,1.0,1.0000006515850406,0.9444457316668114
243.0,1.0,1.0000006874391578,0.9444456151867826
243.5,1.0,1.000000718107863,0.9444455059173519
244.0,1.0,1.00000074397287,0.9444454035163057
244.5,1.0,1.0000007653950005,0.9444453076529096
245.0,1.0,1.0000007827150506,0.9444452180078073
245.5,1.0,1.000000796254635,0.9444451342728958
246.0,1.0,1.0000008063170098,0.9444450561511815
246.5,1.0,1.0000008131878735,0.944444983356617
247.0,1.0,1.000000817136144,0.9444449156139221
247.5,1.0,1.0000008184147144,0.9444448526583888
248.0,1.0,1.000000817261184,0.9444447942356767
248.5,1.0,1.0000008138985685,0.9444447401015958
249.0,1.0,1.0000008085359862,0.9444446900218804
249.5,1.0,1.0000008013693216,0.9444446437719551
250.0,1.0,1.000000792581867,0.944444601136696
250.5,1.0,1.000000782344941,0.9444445619101841
251.0,1.0,1.0000007708184857,0.9444445258954584
251.5,1.0,1.000000758151642,0.9444444929042626
252.0,1.0,1.0000007444833028,0.9444444627567915
252.5,1.0,1.000000729942647,0.9444444352814373
253.0,1.0,1.0000007146496501,0.9444444103145334
253.5,1.0,1.0000006987155772,0.9444443877001015
254.0,1.0,1.0000006822434546,0.9444443672895975
254.5,1.0,1.000000665328523,0.9444443489416603
255.0,1.0,1.0000006480586705,0.9444443325218632
255.5,1.0,1.0000006305148494,0.9444443179024684
256.0,1.0,1.000000612771473,0.9444443049621828
256.5,1.0,1.0000005948967954,0.9444442935859201
257.0,1.0,1.0000005769532758,0.9444442836645656
257.5,1.0,1.0000005589979248,0.9444442750947453
258.0,1.0,1.0000005410826351,0.9444442677785998
258.5,1.0,1.0000005232544975,0.944444261623563
259.0,1.0,1.000000505556101,0.9444442565421463
259.5,1.0,1.0000004880258193,0.9444442524517266
260.0,1.0,1.0000004706980834,0.9444442492743419
260.5,1.0,1.0000004536036398,0.944444246936489
261.0,1.0,1.000000436769796,0.9444442453689299
261.5,1.0,1.0000004202206556,0.9444442445065029
262.0,1.0,1.0000004039773376,0.9444442442879373
262.5,1.0,1.0000003880581874,0.9444442446556761
263.0,1.0,1.0000003724789752,0.9444442455557035
263.5,1.0,1.0000003572530844,0.9444442469373773
264.0,1.0,1.0000003423916888,0.9444442487532675
264.5,1.0,1.0000003279039207,0.9444442509590012
265.0,1.0,1.00000031379703,0.9444442535131108
265.5,1.0,1.0000003000765332,0.9444442563768893
266.0,1.0,1.0000002867463547,0.9444442595142509
266.5,1.0,1.0000002738089597,0.944444262891596
267.0,1.0,1.0000002612654786,0.9444442664776806
267.5,1.0,1.0000002491158249,0.9444442702434943
268.0,1.0,1.0000002373588048,0.9444442741621377
268.5,1.0,1.0000002259922214,0.9444442782087105
269.0,1.0,1.0000002150129708,0.9444442823601995
269.5,1.0,1.0000002044171334,0.9444442865953744
270.0,1.0,1.0000001942000585,0.9444442908946852
270.5,1.0,1.0000001843564432,0.9444442952401682
271.0,1.0,1.0000001748804073,0.9444442996153509
271.5,1.0,1.0000001657655606,0.9444443040051654
272.0,1.0,1.0000001570050683,0.9444443083958642
272.5,1.0,1.0000001485917103,0.9444443127749398
273.0,1.0,1.000000140517936,0.9444443171310464
